video_id,segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
LectureMath_00000_001_018,5,568,645,18952.29,21554.89,18.952,21.555,2.603,change,5,0.821,0,I would like to first
LectureMath_00000_001_018,6,646,788,21554.89,26326.33,21.555,26.326,4.771,out,11,0.973,0,rectify one of the mistakes that I did in lecture 17.
LectureMath_00000_001_018,7,789,841,26326.33,28094.76,26.326,28.095,1.768,explain,0,,1,[silence]
LectureMath_00000_001_018,8,842,1055,28094.76,35235.24,28.095,35.235,7.140,write,17,0.928,0,This was about an example that I did and I show you what the mistake was which
LectureMath_00000_001_018,9,1056,1150,35235.24,38405.07,35.235,38.405,3.170,explain,7,0.905,0,"was leading to the wrong solution. So,"
LectureMath_00000_001_018,10,1151,1621,38405.07,54120.79,38.405,54.121,15.716,write,0,,1,[silence]
LectureMath_00000_001_018,11,1622,1649,54120.79,55055.06,54.121,55.055,0.934,explain,0,,1,[silence]
LectureMath_00000_001_018,12,1650,1704,55055.06,56890.22,55.055,56.890,1.835,out,1,0.962,0,this
LectureMath_00000_001_018,13,1705,1722,56890.22,57490.82,56.890,57.491,0.601,explain,2,0.938,0,example was
LectureMath_00000_001_018,14,1723,1752,57490.82,58491.83,57.491,58.492,1.001,write,1,0.946,0,about
LectureMath_00000_001_018,15,1753,1762,58491.83,58825.49,58.492,58.825,0.334,explain,0,,1,[silence]
LectureMath_00000_001_018,16,1763,1848,58825.49,61695.03,58.825,61.695,2.870,out,8,0.874,0,finding the null space of a matrix and
LectureMath_00000_001_018,17,1849,1881,61695.03,62796.13,61.695,62.796,1.101,explain,3,0.87,0,I had given
LectureMath_00000_001_018,18,1882,3472,62796.13,115882.55,62.796,115.883,53.086,write,20,0.911,0,"the following matrix. So, this was my matrix A and it was reduced to an echelon form, something like this."
LectureMath_00000_001_018,19,3473,3530,115882.55,117817.82,115.883,117.818,1.935,explain,2,0.839,0,"Okay, so"
LectureMath_00000_001_018,20,3531,3608,117817.82,120420.42,117.818,120.420,2.603,out,6,0.935,0,I you what my mistake was.
LectureMath_00000_001_018,21,3609,3640,120420.42,121488.15,120.420,121.488,1.068,explain,4,0.972,0,This is the so
LectureMath_00000_001_018,22,3641,3687,121488.15,123056.39,121.488,123.056,1.568,write,3,0.93,0,"-called echelon form,"
LectureMath_00000_001_018,23,3688,3719,123056.39,124124.12,123.056,124.124,1.068,explain,6,0.979,0,so let me denote it by
LectureMath_00000_001_018,24,3720,3905,124124.12,130330.33,124.124,130.330,6.206,out,18,0.862,0,U. I used the word R because I somehow thought in my mind that it is a reduced
LectureMath_00000_001_018,25,3906,3934,130330.33,131297.96,130.330,131.298,0.968,explain,3,0.938,0,"row echelon form,"
LectureMath_00000_001_018,26,3935,3976,131297.96,132699.37,131.298,132.699,1.401,out,2,0.995,0,but it
LectureMath_00000_001_018,27,3977,4048,132699.37,135101.77,132.699,135.102,2.402,explain,13,0.967,0,"is not, it is just an echelon form because as you can see"
LectureMath_00000_001_018,28,4049,4083,135101.77,136269.60,135.102,136.270,1.168,write,3,0.848,0,this entry out
LectureMath_00000_001_018,29,4084,4137,136269.60,138071.40,136.270,138.071,1.802,explain,6,0.891,0,here too is a pivot entry.
LectureMath_00000_001_018,30,4138,4255,138071.40,142008.68,138.071,142.009,3.937,out,7,0.932,0,"So, it's technically not a row reduced"
LectureMath_00000_001_018,31,4256,4285,142008.68,143009.68,142.009,143.010,1.001,explain,2,0.998,0,echelon form.
LectureMath_00000_001_018,32,4286,4339,143009.68,144811.48,143.010,144.811,1.802,out,2,0.94,0,"So, the"
LectureMath_00000_001_018,33,4340,5347,144811.48,178445.11,144.811,178.445,33.634,write,71,0.909,0,"pivot columns are as follows. If you see there is a pivot over here, so first column is a pivot. As you can see there's a pivot over here, so the second column is a pivot and as you can see there's one more pivot over here, so the fourth column is a pivot. So, what are the free columns? So, the free columns are the number third and number fifth."
LectureMath_00000_001_018,34,5348,5364,178445.11,179012.35,178.445,179.012,0.567,explain,0,,1,[silence]
LectureMath_00000_001_018,35,5365,5484,179012.35,183016.35,179.012,183.016,4.004,out,15,0.92,0,"So, two free columns and two pivot columns. That changes a lot of things that"
LectureMath_00000_001_018,36,5485,5527,183016.35,184451.12,183.016,184.451,1.435,explain,1,0.993,0,I
LectureMath_00000_001_018,37,5528,5866,184451.12,195762.43,184.451,195.762,11.311,write,16,0.97,0,"said last time. So, let me redo everything. So, what should be the basis for the"
LectureMath_00000_001_018,38,5867,5903,195762.43,196997.00,195.762,196.997,1.235,explain,1,0.032,0,Remember
LectureMath_00000_001_018,39,5904,5953,196997.00,198665.33,196.997,198.665,1.668,out,5,0.817,0,we can get information from
LectureMath_00000_001_018,40,5954,6024,198665.33,201034.37,198.665,201.034,2.369,explain,4,0.957,0,the echelon form itself.
LectureMath_00000_001_018,41,6025,6661,201034.37,222288.96,201.034,222.289,21.255,write,37,0.939,0,"last time I said it will be two -dimensional because mistakenly I forgot about this as my pivot column. However, with this fix we can now claim that it is going to be a three -dimensional space."
LectureMath_00000_001_018,42,6662,6738,222288.96,224858.19,222.289,224.858,2.569,explain,0,,1,[silence]
LectureMath_00000_001_018,43,6739,6829,224858.19,227894.56,224.858,227.895,3.036,out,7,0.949,0,"Again, let me repeat one thing that"
LectureMath_00000_001_018,44,6830,7038,227894.56,234868.20,227.895,234.868,6.974,explain,24,0.935,0,"there are three pivot rows. If I know what are the corresponding pivot rows over here, then I could have used this also as"
LectureMath_00000_001_018,45,7039,7112,234868.20,237337.34,234.868,237.337,2.469,out,5,0.953,0,a possible basis. Since I
LectureMath_00000_001_018,46,7113,7252,237337.34,242008.68,237.337,242.009,4.671,explain,20,0.962,0,"do not know what operations I have done, so right now can't be sure that I did not make a"
LectureMath_00000_001_018,47,7253,7329,242008.68,244577.91,242.009,244.578,2.569,out,10,0.89,0,"swap because of which I can't just simply say first,"
LectureMath_00000_001_018,48,7330,7447,244577.91,248515.18,244.578,248.515,3.937,explain,19,0.952,0,"second, third rows are going to be the basis. It might be first, second and fourth row if there"
LectureMath_00000_001_018,49,7448,7508,248515.18,250550.55,248.515,250.551,2.035,out,4,0.969,0,was a swap involved.
LectureMath_00000_001_018,50,7509,7586,250550.55,253153.15,250.551,253.153,2.603,explain,9,0.99,0,"Now, what about the basis for the column space"
LectureMath_00000_001_018,51,7587,7841,253153.15,261661.66,253.153,261.662,8.509,write,10,0.877,0,of A? This is for the column space of A.
LectureMath_00000_001_018,52,7842,8004,261661.66,267100.43,261.662,267.100,5.439,explain,18,0.925,0,"This will also be -dimensional because there are three pivot rows. But remember, I can't use this matrix."
LectureMath_00000_001_018,53,8005,8144,267100.43,271771.77,267.100,271.772,4.671,out,15,0.885,0,I have to come back with the original matrix because the column space of this
LectureMath_00000_001_018,54,8145,8189,271771.77,273273.27,271.772,273.273,1.502,explain,4,0.849,0,guy and it's reduced
LectureMath_00000_001_018,55,8190,8298,273273.27,276910.24,273.273,276.910,3.637,out,8,0.869,0,form are not the same. What is same
LectureMath_00000_001_018,56,8299,8415,276910.24,280814.15,276.910,280.814,3.904,explain,13,0.872,0,"in both the situations is the pivot columns. The first, second and fourth."
LectureMath_00000_001_018,57,8416,8434,280814.15,281448.11,280.814,281.448,0.634,out,4,0.995,0,"So, I can use"
LectureMath_00000_001_018,58,8435,8474,281448.11,282782.78,281.448,282.783,1.335,explain,4,0.992,0,the first column of
LectureMath_00000_001_018,59,8475,9114,282782.78,304137.47,282.783,304.137,21.355,write,22,0.829,0,"my original matrix 1, minus 1, minus 2, 3. The second column which is this and the fourth column which is this."
LectureMath_00000_001_018,60,9115,9179,304137.47,306306.31,304.137,306.306,2.169,explain,7,0.949,0,"So, as you can very well see,"
LectureMath_00000_001_018,61,9180,9577,306306.31,319586.25,306.306,319.586,13.280,out,39,0.902,0,"the basis for the column space of A is also consisting of three vectors. Rank is 3. So, the dimension of both the row space and the column space is 3. And these will also be the basis for"
LectureMath_00000_001_018,62,9578,9706,319586.25,323890.56,319.586,323.891,4.304,explain,12,0.985,0,the column space of A transpose and the row space of A
LectureMath_00000_001_018,63,9707,9796,323890.56,326893.56,323.891,326.894,3.003,out,2,0.205,0,"transpose. Now,"
LectureMath_00000_001_018,64,9797,9856,326893.56,328895.56,326.894,328.896,2.002,pick_eraser,7,0.932,0,the question was what about the null
LectureMath_00000_001_018,65,9857,10059,328895.56,335669.00,328.896,335.669,6.773,erase,18,0.969,0,"space? Remember, null space is determined by the number of free variables. The dimension of the null space"
LectureMath_00000_001_018,66,10060,10089,335669.00,336670.00,335.669,336.670,1.001,drop_eraser,5,0.963,0,is the number of free
LectureMath_00000_001_018,67,10090,10139,336670.00,338338.34,336.670,338.338,1.668,out,6,0.855,0,variables which in this case is
LectureMath_00000_001_018,68,10140,10194,338338.34,340173.51,338.338,340.174,1.835,explain,5,0.885,0,"2. So, my null space"
LectureMath_00000_001_018,69,10195,10460,340173.51,349049.05,340.174,349.049,8.876,out,15,0.881,0,"has to be two -dimensional. And basically, it is the third and the fifth column"
LectureMath_00000_001_018,70,10461,10540,349049.05,351718.39,349.049,351.718,2.669,explain,6,0.967,0,which are going to help me
LectureMath_00000_001_018,71,10541,10632,351718.39,354788.12,351.718,354.788,3.070,out,3,0.976,0,figure things out.
LectureMath_00000_001_018,72,10633,11257,354788.12,375642.31,354.788,375.642,20.854,write,15,0.764,0,"So, for A x is equal to 0 is the same as solution system for"
LectureMath_00000_001_018,73,11258,11268,375642.31,376009.34,375.642,376.009,0.367,explain,2,0.787,0,u x
LectureMath_00000_001_018,74,11269,11397,376009.34,380313.65,376.009,380.314,4.304,out,17,0.933,0,"is equal to 0. Both have the same solution set. So, I will use the echelon form"
LectureMath_00000_001_018,75,11398,11407,380313.65,380647.31,380.314,380.647,0.334,explain,0,,1,[silence]
LectureMath_00000_001_018,76,11408,12121,380647.31,404471.14,380.647,404.471,23.824,write,2,0.974,0,as follows.
LectureMath_00000_001_018,77,12122,12133,404471.14,404871.54,404.471,404.872,0.400,explain,0,,1,[silence]
LectureMath_00000_001_018,78,12134,12296,404871.54,410310.31,404.872,410.310,5.439,out,6,0.905,0,"Remember the first, second and fourth"
LectureMath_00000_001_018,79,12297,12359,410310.31,412412.41,410.310,412.412,2.102,change,5,0.96,0,columns are the pivot columns.
LectureMath_00000_001_018,80,12360,12437,412412.41,415015.02,412.412,415.015,2.603,out,2,0.995,0,"So, basically"
LectureMath_00000_001_018,81,12438,12662,415015.02,422522.52,415.015,422.523,7.508,write,6,0.924,0,"x 1, x 2, x 4"
LectureMath_00000_001_018,82,12663,12675,422522.52,422956.29,422.523,422.956,0.434,explain,0,,1,[silence]
LectureMath_00000_001_018,83,12676,12797,422956.29,427027.03,422.956,427.027,4.071,out,2,0.982,0,are my
LectureMath_00000_001_018,84,12798,12954,427027.03,432265.60,427.027,432.266,5.239,change,15,0.83,0,"pivot variables. So, I will express every pivot variable in terms of the free variables"
LectureMath_00000_001_018,85,12955,12987,432265.60,433366.70,432.266,433.367,1.101,out,3,0.925,0,in order to
LectureMath_00000_001_018,86,12988,13038,433366.70,435068.40,433.367,435.068,1.702,pick_eraser,4,0.884,0,get to the null
LectureMath_00000_001_018,87,13039,13356,435068.40,445679.01,435.068,445.679,10.611,erase,7,0.871,0,"space, the basis of the null space."
LectureMath_00000_001_018,88,13357,13421,445679.01,447847.85,445.679,447.848,2.169,drop_eraser,0,,1,[silence]
LectureMath_00000_001_018,89,13422,13465,447847.85,449315.98,447.848,449.316,1.468,out,0,,1,[silence]
LectureMath_00000_001_018,90,13466,13506,449315.98,450684.02,449.316,450.684,1.368,explain,3,0.677,0,"So, x 1"
LectureMath_00000_001_018,91,13507,14342,450684.02,478578.58,450.684,478.579,27.895,write,39,0.969,0,can be written as minus 4 x 2 minus 8 x 3 minus 5 x 5. x 2 can be written as minus 5 x 3 plus x 5. x 4 can be written as minus 4 x 5.
LectureMath_00000_001_018,92,14343,14422,478578.58,481247.91,478.579,481.248,2.669,explain,4,0.708,0,"So, remember x 1,"
LectureMath_00000_001_018,93,14423,14519,481247.91,484484.48,481.248,484.484,3.237,out,16,0.945,0,"x 2, x 4 has to be expressed in only x 3 and x 5. So,"
LectureMath_00000_001_018,94,14520,14584,484484.48,486653.32,484.484,486.653,2.169,explain,9,0.99,0,I have to make one more substitution over here
LectureMath_00000_001_018,95,14585,15421,486653.32,514581.25,486.653,514.581,27.928,write,36,0.904,0,which is basically minus 4 times whatever is x 2 and see what does it give me. It gives me 12 x 3 and minus 4 x 5 minus 5 x 5 gives me minus 9
LectureMath_00000_001_018,96,15422,15567,514581.25,519452.79,514.581,519.453,4.872,explain,7,0.971,0,x 5 and rest of it is
LectureMath_00000_001_018,97,15568,15591,519452.79,520253.59,519.453,520.254,0.801,out,3,0.681,0,"fine. So, now"
LectureMath_00000_001_018,98,15592,15700,520253.59,523890.56,520.254,523.891,3.637,explain,6,0.769,0,we can come with the solution.
LectureMath_00000_001_018,99,15701,15715,523890.56,524391.06,523.891,524.391,0.501,write,2,0.77,0,We can
LectureMath_00000_001_018,100,15716,15951,524391.06,532265.60,524.391,532.266,7.875,explain,1,0.948,0,"say,"
LectureMath_00000_001_018,101,15952,16020,532265.60,534567.90,532.266,534.568,2.302,out,0,,1,[silence]
LectureMath_00000_001_018,102,16021,16120,534567.90,537904.57,534.568,537.905,3.337,explain,6,0.78,0,"alright, multiple of 2. So, this"
LectureMath_00000_001_018,103,16121,16368,537904.57,546179.51,537.905,546.180,8.275,write,15,0.897,0,"should be 5 halves, this should be 1 half and that changes quite a bit."
LectureMath_00000_001_018,104,16369,16468,546179.51,549516.18,546.180,549.516,3.337,explain,0,,1,[silence]
LectureMath_00000_001_018,105,16469,16492,549516.18,550316.98,549.516,550.317,0.801,pick_eraser,0,,1,[silence]
LectureMath_00000_001_018,106,16493,16544,550316.98,552052.05,550.317,552.052,1.735,out,0,,1,[silence]
LectureMath_00000_001_018,107,16545,16778,552052.05,559859.86,552.052,559.860,7.808,erase,0,,1,[silence]
LectureMath_00000_001_018,108,16779,16795,559859.86,560427.09,559.860,560.427,0.567,explain,0,,1,[silence]
LectureMath_00000_001_018,109,16796,16834,560427.09,561728.40,560.427,561.728,1.301,out,0,,1,[silence]
LectureMath_00000_001_018,110,16835,16851,561728.40,562295.63,561.728,562.296,0.567,explain,0,,1,[silence]
LectureMath_00000_001_018,111,16852,16889,562295.63,563563.56,562.296,563.564,1.268,erase,0,,1,[silence]
LectureMath_00000_001_018,112,16890,16911,563563.56,564297.63,563.564,564.298,0.734,explain,0,,1,[silence]
LectureMath_00000_001_018,113,16912,16951,564297.63,565632.30,564.298,565.632,1.335,out,0,,1,[silence]
LectureMath_00000_001_018,114,16952,16982,565632.30,566666.67,565.632,566.667,1.034,explain,0,,1,[silence]
LectureMath_00000_001_018,115,16983,17001,566666.67,567300.63,566.667,567.301,0.634,erase,0,,1,[silence]
LectureMath_00000_001_018,116,17002,17033,567300.63,568368.37,567.301,568.368,1.068,explain,0,,1,[silence]
LectureMath_00000_001_018,117,17034,17063,568368.37,569369.37,568.368,569.369,1.001,out,0,,1,[silence]
LectureMath_00000_001_018,118,17064,17096,569369.37,570470.47,569.369,570.470,1.101,drop_eraser,0,,1,[silence]
